"","CustomerID","TransactionDate","Amount","ProductCategory"
"2895",5364,2022-01-02,415.24,"Specialty Suite"
"2896",3643,2024-01-18,328.21,"Suite"
"2897",5030,2022-06-10,404.29,"Suite"
"2898",1776,2023-02-06,315.7,"Premier"
"2899",5711,2023-03-12,283.61,"Standard"
"2900",4280,2022-01-05,435.87,"Specialty Suite"
"2901",2482,2023-08-05,374.8,"Standard"
"2902",630,2024-02-01,NA,"Specialty Suite"
"2903",2887,2023-11-06,322.62,"Premier"
"2904",3994,2024-06-25,430.07,"Suite"
"2905",4700,2022-11-29,373.47,"Standard"
"2906",1307,2022-10-30,323.1,"Specialty Suite"
"2907",7746,2022-04-29,163.22,"Premier"
"2908",5250,2022-10-23,368.83,"Specialty Suite"
"2909",277,2024-03-12,419.04,"Specialty Suite"
"2910",4592,2022-03-21,404.08,"Specialty Suite"
"2911",7936,2024-07-20,238.25,"Suite"
"2912",533,6-11-20,451.1,"Suite"
"2913",7634,2023-06-18,367.7,"Specialty Suite"
"2914",3313,2023-06-30,383.64,"Suite"
"2915",5083,2023-01-14,356.98,"Specialty Suite"
"2916",7560,2022-01-28,287.37,"Standard"
"2917",2604,2023-12-19,456.51,"Suite"
"2918",7365,2024-03-03,405.2,"Suite"
"2919",5225,2023-08-25,288.26,"Specialty Suite"
"2920",3062,2024-02-07,307.56,"Standard"
"2921",7875,2023-08-26,361.83,"Standard"
"2922",6375,2022-02-10,397.11,"Premier"
"2923",4870,2023-08-14,345.6,"Premier"
"2924",2518,2022-12-22,349.16,"Suite"
"2925",3981,2023-08-28,249.98,"Premier"
"2926",7868,2024-01-07,367.7,"Standard"
"2927",4373,2024-05-27,224.54,"Premier"
"2928",256,2024-07-03,358.74,"Specialty Suite"
"2929",5350,2022-09-13,400.5,"Suite"
"2930",861,2022-07-28,407.5,"Specialty Suite"
"2931",2914,2022-08-28,370.26,NA
"2932",2450,2022-11-27,356.77,"Specialty Suite"
"2933",2037,2022-05-08,325.5,"Specialty Suite"
"2934",4601,2022-05-26,NA,"Specialty Suite"
"2935",2263,2024-07-27,372.93,"Standard"
"2936",4292,2023-07-06,336.13,"Premier"
"2937",5869,2024-03-31,418.4,"Specialty Suite"
"2938",676,2022-11-19,274.82,"Specialty Suite"
"2939",2028,6-08-20,303.78,"Standard"
"2940",1110,2023-07-24,506.33,"Suite"
"2941",4691,2022-02-14,263.97,"Specialty Suite"
"2942",2920,2022-07-13,275.15,"Premier"
"2943",4453,2022-11-27,306.18,"Premier"
"2944",2144,2023-06-11,376.31,"Premier"
"2945",609,2022-07-14,489.79,"Specialty Suite"
"2946",1783,2024-03-19,343.72,"Standard"
"2947",1536,2023-05-15,468.67,"Suite"
"2948",7528,2022-10-23,NA,"Suite"
"2949",4055,2023-05-31,NA,"Specialty Suite"
"2950",4901,2024-02-22,333.21,"Specialty Suite"
"2951",1603,2022-10-30,425.11,"Suite"
"2952",3018,2024-01-09,322.24,"Premier"
"2953",5418,2023-01-28,332.71,"Specialty Suite"
"2954",1479,2023-05-16,286.7,"Specialty Suite"
"2956",3070,2024-05-03,389.8,"Standard"
"2957",1956,2023-09-01,363.3,"Premier"
"2958",5745,2022-08-25,484.68,"Specialty Suite"
"2959",85,2023-07-29,320.33,"Premier"
"2960",3877,2023-07-24,364.6,"Standard"
"2961",7322,2022-01-10,409.64,"Specialty Suite"
"2962",5357,2023-02-18,290.73,"Premier"
"2963",2414,2022-08-16,424.61,"Suite"
"2964",1009,2024-05-12,377.23,"Specialty Suite"
"2965",3349,2023-08-16,361.8,"Specialty Suite"
"2966",3691,10-11-20,351.48,"Suite"
"2967",6478,2022-09-07,NA,"Specialty Suite"
"2968",4518,2023-03-01,288.75,"Premier"
"2969",758,2024-07-18,237.8,"Suite"
"2970",6363,22-03-20,355.07,NA
"2971",7219,2022-05-17,334.94,"Premier"
"2972",757,2022-09-16,359.82,"Specialty Suite"
"2973",4690,2022-10-02,351.61,"Suite"
"2974",4888,2024-04-15,291.59,NA
"2975",2562,2024-04-08,276.38,"Standard"
"2976",5563,2-11-20,258.05,"Premier"
"2977",6359,2022-11-25,471.05,NA
"2978",6924,2024-04-21,332.39,"Standard"
"2979",7993,2024-04-01,311.68,"Standard"
"2980",2539,2022-02-10,419.79,"Specialty Suite"
"2981",6965,2022-03-24,470.37,"Suite"
"2982",5011,2023-08-10,368.59,"Specialty Suite"
"2983",982,2022-08-17,468.79,"Suite"
"2984",7232,2023-07-05,248.5,"Standard"
"2985",7075,2022-01-22,354.66,"Specialty Suite"
"2986",2285,2023-01-07,365.88,"Standard"
"2987",929,2022-01-13,309,"Specialty Suite"
"2988",4879,2023-05-15,331.35,"Premier"
"2989",3304,2022-12-16,305.03,"Specialty Suite"
"2990",2212,2022-10-12,365.6,"Suite"
"2991",5642,2022-11-10,457.43,"Premier"
"2992",4931,2024-07-28,394.39,"Premier"
"2993",1115,2023-02-12,379.74,"Premier"
"2994",7044,2022-03-18,215.69,"Premier"
"2995",2630,2023-09-13,219.26,"Standard"
"2996",7002,2024-03-03,500.09,"Presidential"
"2997",7046,2023-01-16,293.36,"Standard"
"2998",6236,2022-06-05,276.94,"Specialty Suite"
"2999",6354,2022-02-21,349.84,"Premier"
"3000",1667,2022-10-11,NA,"Standard"
"3001",277,2022-12-10,393.31,NA
"3002",1034,2023-04-15,316.54,"Standard"
"3003",4932,2023-07-20,299.21,"Specialty Suite"
"3005",6292,28-05-20,333.65,"Standard"
"3006",4990,2024-01-31,342.11,"Suite"
"3007",6804,2023-11-09,260.29,"Premier"
"3008",6714,2022-07-03,349.25,"Standard"
"3009",1961,2022-12-06,481.6,"Suite"
"3010",2175,2022-05-22,414.28,"Standard"
"3011",7430,2022-01-05,422.62,NA
"3012",7600,2023-04-07,318.14,"Premier"
"3013",6066,2023-03-12,299.34,"Specialty Suite"
"3014",3564,2022-09-27,217.05,"Suite"
"3015",33,2024-01-07,480.31,NA
"3016",1747,2023-01-12,323.73,"Premier"
"3017",584,2024-03-27,354.39,"Specialty Suite"
"3018",3894,2023-05-22,381.62,"Suite"
"3019",5923,2023-10-10,459.25,NA
"3020",4589,2023-04-10,335.79,"Standard"
"3021",7120,2023-08-04,474.64,"Specialty Suite"
"3022",2077,2023-11-29,342.17,"Specialty Suite"
"3023",7747,2023-07-19,324.05,"Standard"
"3024",7459,2023-11-15,356.04,"Standard"
"3025",7765,2022-10-05,377.15,"Standard"
"3026",3264,2024-06-14,316.41,"Standard"
"3027",3786,2023-11-02,381.36,"Standard"
"3028",6072,2022-01-08,443.27,"Suite"
"3029",5203,2023-01-21,467.46,"Suite"
"3030",3947,2022-12-17,379.39,"Suite"
"3031",2480,2022-06-16,278.31,"Specialty Suite"
"3032",1654,2022-11-08,487.3,"Suite"
"3033",1399,2022-05-26,435.96,"Specialty Suite"
"3034",1161,2024-03-21,267.2,"Specialty Suite"
"3035",2852,2024-02-26,453.75,"Suite"
"3036",4888,2022-10-31,402.41,"Specialty Suite"
"3037",5212,2024-01-07,310.31,NA
"3038",5212,2023-06-16,388.59,"Specialty Suite"
"3039",2932,2023-05-03,400.89,"Specialty Suite"
"3040",6360,2024-04-09,393.33,"Specialty Suite"
"3041",194,2024-06-10,385.69,"Standard"
"3042",7038,2022-02-21,415.15,"Standard"
"3043",4238,2022-05-11,346.04,"Specialty Suite"
"3044",4803,2023-01-21,283.97,"Specialty Suite"
"3045",4135,2024-03-14,392.82,"Specialty Suite"
"3046",14,2023-06-13,377.4,"Premier"
"3047",725,2024-04-17,313.18,"Premier"
"3048",6680,2022-04-08,NA,"Premier"
"3049",623,2024-01-14,345.05,"Premier"
"3050",4722,2023-08-10,372.41,"Premier"
"3051",7343,2024-06-03,421.41,"Specialty Suite"
"3052",3628,2023-04-07,158.84,"Suite"
"3053",1829,2022-12-01,422,"Suite"
"3054",6142,2024-04-07,305.3,"Suite"
"3055",5212,2023-03-31,390.26,"Standard"
"3056",1426,2022-07-13,479.81,"Suite"
"3057",7370,2022-12-01,412.41,NA
"3058",4190,2024-05-01,319.18,"Suite"
"3059",7208,2024-04-29,451.83,"Suite"
"3060",7519,2024-01-19,269.6,"Standard"
"3061",4777,2022-10-30,428.43,"Suite"
"3062",560,2023-04-27,418.76,"Presidential"
"3063",427,2023-06-18,464.59,"Suite"
"3064",6306,2024-03-26,350.15,"Specialty Suite"
"3065",4765,2023-08-31,263.22,"Specialty Suite"
"3066",6657,2024-03-06,489.15,"Suite"
"3067",6124,4-03-20,389.62,"Premier"
"3068",6607,2024-03-24,466.33,"Premier"
"3069",7383,2023-12-10,340.14,"Premier"
"3070",331,2022-11-01,339.34,"Premier"
"3071",3082,2024-02-11,416.4,"Standard"
"3072",3584,2022-02-04,344.56,"Standard"
"3073",7083,2022-01-01,364.96,"Premier"
"3074",5479,2023-02-24,379.22,"Standard"
"3075",5033,2023-06-22,344.69,"Premier"
"3076",4478,2023-12-14,NA,"Suite"
"3077",7456,2022-05-14,418.55,"Suite"
"3078",3156,2022-02-23,403.19,"Suite"
"3079",6512,2023-05-14,340.41,"Suite"
"3080",3188,2023-12-14,341.83,"Specialty Suite"
"3081",3072,2022-09-25,403.54,"Specialty Suite"
"3082",931,2022-12-19,309.08,"Standard"
"3083",5450,2023-07-13,401.36,"Suite"
"3084",116,2023-03-12,NA,"Specialty Suite"
"3085",5754,2024-07-15,542.98,"Specialty Suite"
"3086",309,2022-01-26,373.17,"Premier"
"3087",7707,2022-04-03,168.69,"Specialty Suite"
"3088",6593,2024-05-05,220.89,"Suite"
"3089",6192,2022-02-02,255.74,"Specialty Suite"
"3090",6850,2023-11-05,394.43,"Specialty Suite"
"3091",3425,2022-03-18,NA,"Specialty Suite"
"3092",4428,2024-03-02,385.35,"Suite"
"3093",2646,2023-05-04,441.99,"Suite"
"3094",516,2023-04-27,314.26,"Suite"
"3095",5874,2023-06-03,380.76,"Suite"
"3096",975,2023-10-04,391.83,"Standard"
"3097",5394,2023-05-05,547.86,"Specialty Suite"
"3098",7821,2022-07-06,415.95,"Presidential"
"3099",6685,2022-06-29,508.25,"Specialty Suite"
"3100",6230,2022-12-11,389.62,"Standard"
"3101",7076,2024-03-12,436.18,"Specialty Suite"
"3102",5370,2023-05-14,220.83,"Premier"
"3103",6722,2024-01-16,234.99,"Premier"
"3104",5723,2022-11-24,389.81,"Specialty Suite"
"3105",5841,2024-03-08,380.42,"Premier"
"3106",6174,2024-04-11,310.42,"Specialty Suite"
"3107",1076,2023-05-19,375.88,"Suite"
"3108",2530,2023-11-13,397.47,"Suite"
"3109",3650,2024-06-07,325,"Standard"
"3110",2373,2023-04-14,363.65,"Premier"
"3111",3225,2023-03-08,436.98,"Premier"
"3112",5450,2023-05-19,290.88,"Specialty Suite"
"3113",3898,2023-03-27,360.03,"Standard"
"3114",7820,2022-09-21,397.82,"Standard"
"3115",3438,2022-04-26,466.38,"Specialty Suite"
"3116",6398,2022-06-09,367.57,"Suite"
"3117",5649,2023-10-07,381.4,"Specialty Suite"
"3118",3001,2022-02-04,424.61,"Premier"
"3119",6802,2022-08-05,339.96,"Premier"
"3120",6272,2022-02-16,252.96,NA
"3121",1481,2024-06-15,336.47,"Standard"
"3122",752,2022-04-28,458.19,"Suite"
"3123",7347,2024-02-21,382.43,"Premier"
"3124",7230,2024-05-15,270.44,"Suite"
"3125",2884,2023-12-30,375.31,"Premier"
"3126",7366,2022-06-15,317.26,"Premier"
"3127",105,2023-07-21,405.74,"Specialty Suite"
"3128",1538,2024-04-18,303.83,"Specialty Suite"
"3129",4931,2022-03-22,391.67,"Specialty Suite"
"3130",5802,2023-05-13,421.98,"Suite"
"3131",1226,21-12-20,448.84,"Suite"
"3132",3874,2023-08-31,369.19,"Specialty Suite"
"3133",5032,2023-09-05,378.18,"Specialty Suite"
"3134",2470,2022-04-17,361.85,"Standard"
"3135",3503,2023-10-05,399.34,"Premier"
"3136",914,2024-01-19,333.71,"Specialty Suite"
"3137",3019,2022-06-29,366.26,"Specialty Suite"
"3138",590,2022-04-24,202.07,"Specialty Suite"
"3139",1402,2022-03-09,272.04,"Standard"
"3140",3355,2024-01-05,346.6,"Premier"
"3141",2560,2023-11-19,306.59,"Specialty Suite"
"3142",3140,2022-05-04,356.52,"Premier"
"3143",350,2022-06-04,249.72,"Premier"
"3144",1671,2022-08-31,347.71,"Premier"
"3145",2355,2022-10-26,374.35,"Standard"
"3146",2661,2023-10-20,495.53,"Premier"
"3147",6428,2022-09-28,206.28,"Specialty Suite"
"3148",5479,2022-10-30,407.53,"Suite"
"3149",3096,2023-11-26,464.36,"Specialty Suite"
"3150",4510,2022-04-26,325.07,"Specialty Suite"
"3151",7329,2024-04-14,391.63,"Specialty Suite"
"3152",6263,2023-05-08,494.61,"Specialty Suite"
"3153",6692,2022-04-07,317.86,"Standard"
"3154",2080,2024-02-28,384.93,"Premier"
"3155",7749,2024-06-15,345.44,"Suite"
"3156",6244,2023-05-11,361.06,"Suite"
"3157",4368,2022-04-22,188.78,"Specialty Suite"
"3158",2346,2023-10-05,338.19,"Premier"
"3159",250,2024-06-20,534.33,"Suite"
"3160",4486,2022-08-06,399.95,"Standard"
"3161",1338,2023-10-07,402.38,"Suite"
"3162",2336,2023-05-22,387.57,"Specialty Suite"
"3163",2064,2022-05-04,450.63,"Suite"
"3164",5727,2022-11-08,301.67,"Specialty Suite"
"3165",2319,2022-09-26,462.51,"Specialty Suite"
"3166",7583,2022-02-18,383.83,"Specialty Suite"
"3167",4588,2022-03-19,426.5,"Suite"
"3168",1716,2024-07-03,213.96,"Specialty Suite"
"3169",6187,2024-02-05,318.68,"Specialty Suite"
"3170",3970,2022-07-22,370.12,"Premier"
"3171",7290,2023-03-26,369.55,"Premier"
"3172",5671,26-07-20,379.58,"Suite"
"3173",6460,2023-11-19,398.64,"Suite"
"3174",2951,2022-02-01,458.3,"Specialty Suite"
"3175",4543,2023-05-22,452.51,"Suite"
"3176",369,20-05-20,NA,"Premier"
"3177",6557,2022-10-10,NA,"Premier"
"3178",4423,2023-03-16,217.45,"Specialty Suite"
"3179",1334,2023-02-21,368.76,"Premier"
"3180",4335,2024-05-04,435.58,"Suite"
"3181",6357,2023-07-15,318.92,"Specialty Suite"
"3182",2948,2024-01-22,410.48,"Premier"
"3183",173,2024-01-29,424.12,NA
"3184",5605,2023-01-17,302.85,"Premier"
"3185",2113,2022-03-12,435.19,"Standard"
"3186",1919,2022-08-08,269.14,"Standard"
"3187",2050,2023-11-23,446.15,"Suite"
"3188",804,2024-06-25,439.72,"Standard"
"3189",933,2023-06-14,332.98,"Specialty Suite"
"3190",831,2024-01-16,354.61,"Premier"
"3191",5827,2022-11-19,314.85,"Standard"
"3192",4730,2022-01-18,316.23,"Premier"
"3193",5689,2023-05-26,246.93,"Specialty Suite"
"3194",5964,2022-05-28,451.11,"Specialty Suite"
"3195",3883,2022-05-01,381.98,"Specialty Suite"
"3196",1312,2023-03-03,514.55,"Premier"
"3197",5200,2024-01-05,265.57,"Premier"
"3198",3946,2022-01-17,371.03,"Premier"
"3199",816,2024-02-26,479.39,"Suite"
"3200",4756,2023-01-06,255.57,"Specialty Suite"
"3201",2789,2024-04-21,352.02,"Standard"
"3202",1075,2022-04-09,252.68,"Premier"
"3203",507,2022-07-13,283.91,"Specialty Suite"
"3204",4993,2023-07-29,380.38,"Specialty Suite"
"3205",7747,2022-05-17,302.09,"Specialty Suite"
"3207",2546,2023-04-15,334.83,"Specialty Suite"
"3208",4782,2023-01-19,330,"Premier"
"3209",4486,2024-07-12,263.27,"Standard"
"3210",1501,2022-02-01,361.04,"Standard"
"3211",6146,2023-04-12,315.88,"Specialty Suite"
"3212",110,2023-08-26,412.1,"Suite"
"3213",7699,2023-07-27,366.13,NA
"3214",3924,2023-04-09,302.48,"Suite"
"3215",1827,2022-03-30,344.86,"Standard"
"3216",5480,2023-09-19,392.68,"Specialty Suite"
"3217",3977,2023-04-02,335.23,"Standard"
"3218",683,2024-01-26,368.31,"Suite"
"3219",6741,2023-09-05,415.85,"Specialty Suite"
"3220",4861,2022-12-27,457.55,"Specialty Suite"
"3221",4487,2022-06-19,370.74,"Suite"
"3222",5800,2022-04-21,352.09,"Premier"
"3223",5462,2024-04-24,368.13,"Standard"
"3224",4131,2022-02-18,374.9,"Premier"
"3225",835,25-07-20,409.87,"Specialty Suite"
"3226",3395,2023-06-19,329.97,"Suite"
"3227",6968,2023-06-29,480.08,"Standard"
"3228",2589,2024-02-18,338.41,"Specialty Suite"
"3229",1366,2024-02-24,487.18,"Specialty Suite"
"3230",5322,2024-03-26,397.22,"Premier"
"3231",4232,2023-03-16,355,"Premier"
"3232",1354,2024-07-13,NA,"Suite"
"3233",162,2022-07-14,295.55,"Premier"
"3234",5775,2023-11-28,411.29,"Specialty Suite"
"3235",168,2022-10-23,196,"Standard"
"3236",2811,2022-02-04,323.69,"Premier"
"3237",431,2023-06-15,377,"Standard"
"3238",2071,2022-12-14,300.91,"Premier"
"3239",6972,2024-04-20,386.73,"Specialty Suite"
"3240",6448,2023-10-22,420.76,"Specialty Suite"
"3241",168,2023-12-20,326.88,"Specialty Suite"
"3242",5809,2023-06-02,NA,NA
"3243",6474,2024-07-10,432.62,"Suite"
"3244",6432,2022-12-31,385.04,"Premier"
"3245",5286,2023-03-19,347.28,"Premier"
"3246",1559,2022-05-06,464.49,"Specialty Suite"
"3247",6024,2022-05-01,145.36,"Standard"
"3248",1328,2022-02-11,410.94,"Specialty Suite"
"3249",4706,2022-08-19,346.68,"Suite"
"3250",5707,2022-11-19,349.59,"Standard"
"3251",127,2023-12-16,NA,"Standard"
"3252",7294,2024-06-15,456.08,"Specialty Suite"
"3253",3973,2024-02-22,408.01,"Suite"
"3254",394,2022-04-02,217.36,"Premier"
"3255",903,2023-10-08,423.1,"Suite"
"3256",4137,2023-01-30,374.07,"Premier"
"3257",7449,2023-08-24,340.47,"Specialty Suite"
"3258",4939,2022-08-16,419.65,"Standard"
"3259",7766,2024-05-11,443.69,"Suite"
"3260",6286,2023-05-22,522.24,"Suite"
"3261",2766,2023-07-17,507.29,"Suite"
"3262",1144,2024-07-07,475.49,"Premier"
"3263",6268,2023-05-07,472.61,"Suite"
"3264",6339,2023-05-30,214.03,NA
"3265",5150,2023-12-01,458.82,"Suite"
"3266",5226,2024-06-29,445.06,"Suite"
"3267",2265,2024-01-10,319.22,"Standard"
"3268",118,2023-12-17,332.59,"Premier"
"3269",4449,2023-06-02,474.11,"Specialty Suite"
"3270",3862,2024-01-20,NA,"Suite"
"3271",5582,2022-08-19,355.78,"Standard"
"3272",5676,2023-06-15,260.55,"Specialty Suite"
"3273",5956,2022-08-23,269.77,"Specialty Suite"
"3274",5118,2024-04-11,400.37,"Suite"
"3275",3658,2022-10-26,454,"Suite"
"3276",5876,2024-01-07,415.64,"Suite"
"3277",7446,8-09-20,382.73,"Specialty Suite"
"3278",6360,2022-08-30,318.73,"Standard"
"3279",5493,2024-01-26,413.8,"Specialty Suite"
"3280",5166,2022-02-18,409.77,"Suite"
"3281",1170,6-10-20,346.84,"Suite"
"3282",1613,2023-12-11,351.99,"Specialty Suite"
"3283",5618,2023-10-23,369.11,"Standard"
"3284",821,2024-06-20,391.91,"Standard"
"3285",2451,2024-04-14,269.12,"Standard"
"3286",4958,9-01-20,NA,"Suite"
"3287",7330,2022-10-04,286.82,"Premier"
"3288",2848,2022-02-27,318.47,"Specialty Suite"
"3289",3416,2022-08-25,527.99,"Specialty Suite"
"3290",198,2022-05-12,NA,"Specialty Suite"
"3291",3207,2022-08-28,321.32,"Standard"
"3292",1028,2023-01-09,306.45,"Premier"
"3293",3512,11-11-20,384.84,"Specialty Suite"
"3294",3207,2023-05-15,351.04,"Specialty Suite"
"3295",5243,2022-09-13,407.32,"Suite"
"3296",6413,2024-03-15,308.06,NA
"3297",4126,2024-06-22,422.14,"Suite"
"3298",5038,2023-02-16,417.27,"Suite"
"3299",4684,2023-08-30,449.8,"Suite"
"3300",6832,2023-04-06,338.85,"Suite"
"3301",637,2023-05-13,325.1,"Specialty Suite"
"3302",5764,2023-07-13,355.84,"Premier"
"3303",1903,2024-01-11,363.21,"Premier"
"3304",5927,2024-07-05,400.61,"Suite"
"3305",3316,2022-06-09,319.03,"Specialty Suite"
"3306",3986,2022-09-25,347.33,"Standard"
"3307",775,2022-06-12,388.9,"Premier"
"3308",5184,2022-01-29,221.69,"Suite"
"3309",6994,2022-03-17,393.21,"Specialty Suite"
"3310",5071,2024-01-28,385.83,NA
"3311",7231,2022-10-25,476.08,"Specialty Suite"
"3312",4917,2023-02-23,354.82,"Premier"
"3313",2898,2023-08-16,328.79,"Premier"
"3314",578,11-10-20,497.45,"Specialty Suite"
"3315",5260,2024-03-25,407.39,"Premier"
"3316",1491,2022-08-18,354.88,"Suite"
"3317",7263,2023-12-29,357.33,"Standard"
"3318",4948,2022-02-17,423.06,"Specialty Suite"
"3319",7534,2022-08-06,316.07,"Specialty Suite"
"3320",5117,2022-10-04,354.05,"Specialty Suite"
"3321",4465,2024-06-27,401.88,"Suite"
"3322",5099,2022-08-15,372.87,"Standard"
"3323",2377,2023-04-29,365.82,"Standard"
"3324",1615,2023-01-12,301.22,"Suite"
"3325",5772,2024-04-28,320.72,"Specialty Suite"
"3326",4389,2024-04-18,343.12,"Premier"
"3327",5573,2023-03-03,337.86,"Premier"
"3328",4919,2022-08-23,419.27,"Suite"
"3329",1345,2024-06-08,277.58,"Premier"
"3330",2510,2023-11-09,306.82,"Premier"
"3331",2786,2023-12-20,312.96,"Suite"
"3332",4336,2024-03-18,488.76,"Suite"
"3333",5384,2023-03-29,167.41,"Premier"
"3334",1430,2022-08-30,352.55,"Premier"
"3335",5987,2024-05-17,306.8,"Premier"
"3336",7226,2024-05-31,400.59,"Suite"
"3337",2570,2023-08-04,511.92,"Suite"
"3338",5009,2023-09-19,355.75,"Premier"
"3339",1017,2024-03-13,388.95,"Premier"
"3340",4755,2022-04-10,416.13,"Suite"
"3341",4810,2022-07-07,358.47,"Suite"
"3342",2214,2023-05-07,430.25,"Specialty Suite"
"3343",5862,2022-01-13,351.62,"Premier"
"3344",179,2022-11-03,362.49,NA
"3345",5837,2024-02-07,336.55,"Standard"
"3346",7690,2023-04-09,NA,"Specialty Suite"
"3347",6708,2023-11-22,181.49,"Specialty Suite"
"3348",6996,2024-01-02,458.66,"Specialty Suite"
"3349",4077,2022-10-03,NA,"Specialty Suite"
"3350",4028,2022-01-08,303.53,"Specialty Suite"
"3351",426,2023-03-13,471.87,"Premier"
"3352",3845,2023-04-04,413.33,"Suite"
"3353",7210,2023-12-16,356.13,"Suite"
"3354",7695,2023-12-31,275.45,"Standard"
"3355",7296,2022-07-16,427.8,"Specialty Suite"
"3356",4673,6-06-20,502.99,"Specialty Suite"
"3357",5562,2022-01-23,426.91,"Specialty Suite"
"3358",115,2022-04-29,361.53,"Suite"
"3359",387,2023-08-02,334.02,"Standard"
"3360",2987,21-07-20,214.76,"Specialty Suite"
"3361",7542,2023-03-29,356.53,"Premier"
"3362",7308,2023-01-28,451,"Specialty Suite"
"3363",5296,2023-06-15,275.39,"Premier"
"3364",555,2023-09-22,470.32,"Suite"
"3365",5334,2024-01-05,492.51,"Suite"
"3366",7310,4-02-20,310.98,"Specialty Suite"
"3367",5524,2022-11-24,196.27,NA
"3368",3660,2023-12-08,385.71,"Premier"
"3369",5861,2022-07-18,256.59,"Specialty Suite"
"3370",376,2023-01-13,271.93,"Premier"
"3371",2427,2024-07-06,319.4,"Premier"
"3372",2118,2022-01-29,351.44,"Premier"
"3373",3305,2023-08-22,379.41,"Suite"
"3374",5885,2023-11-15,201.81,"Specialty Suite"
"3375",1950,2023-02-06,255.26,"Specialty Suite"
"3376",4147,2022-08-23,529.98,"Specialty Suite"
"3377",2022,2022-08-24,297.42,"Specialty Suite"
"3378",4450,2023-08-08,222.8,"Specialty Suite"
"3379",5899,2022-11-02,495.4,NA
"3380",6923,2022-05-22,419.01,"Specialty Suite"
"3381",2045,2023-10-17,420.65,"Premier"
"3382",7058,2023-09-03,291.94,"Premier"
"3383",4172,2022-12-08,412.18,"Premier"
"3384",3468,2023-11-20,382.77,"Suite"
"3385",47,2024-07-02,NA,"Premier"
"3386",2573,2024-05-20,352,"Premier"
"3387",6330,2023-04-25,365.05,"Premier"
"3388",1326,4-02-20,359.22,"Specialty Suite"
"3389",2036,2022-08-07,265.18,"Standard"
"3390",2800,2022-02-22,225.88,"Standard"
"3391",6579,2023-12-10,317.91,"Premier"
"3392",6102,4-05-20,336.63,"Suite"
"3393",1828,9-07-20,458.08,"Suite"
"3394",558,2023-11-20,397.99,"Specialty Suite"
"3395",2569,2022-02-24,401.34,"Suite"
"3396",6547,2022-01-24,435.67,"Specialty Suite"
"3397",354,2024-04-22,326.77,"Standard"
"3398",7696,2022-12-07,526.03,"Specialty Suite"
"3399",6207,2024-07-23,425.06,"Presidential"
"3400",4135,2023-06-23,334.03,"Standard"
"3401",5774,13-11-20,253.19,"Premier"
"3402",599,2024-06-09,385.34,"Specialty Suite"
"3403",4691,2022-10-06,247.84,"Premier"
"3404",5235,2022-07-17,460.53,"Suite"
"3405",987,2024-04-01,392.24,"Standard"
"3406",5847,2023-04-17,NA,"Specialty Suite"
"3407",1589,2023-12-19,392.18,"Specialty Suite"
"3408",4818,2023-10-14,243.14,"Premier"
"3409",4504,2023-07-26,373.66,"Premier"
"3410",7594,27-02-20,448.62,"Specialty Suite"
"3411",7580,2023-02-17,424.76,"Suite"
"3412",3924,10-09-20,377.89,"Specialty Suite"
"3413",7872,2022-03-04,358.23,"Suite"
"3414",2657,2023-10-05,441.16,"Premier"
"3415",1405,2024-06-07,451.85,"Specialty Suite"
"3416",4573,2022-11-21,288.44,"Specialty Suite"
"3417",2801,2024-03-22,NA,"Specialty Suite"
"3418",7624,2022-02-25,382.76,"Suite"
"3419",6981,2022-11-24,298.36,"Premier"
"3420",6579,2022-05-03,387.56,"Suite"
"3421",6151,2024-03-31,461.99,"Suite"
