"","CustomerID","X.1","X","TransactionDate","Amount","ProductCategory","Month_Yr","Yr","Month","Day","Month_Yr_graph","final_category","HighValue"
"3296",1745,7936,8011,2020-10-08,396.35,"Premier","2020-10","2020","10",20,2020-10-01,"Silver","Yes"
"12968",6966,7706,7776,2024-05-24,238.08,"Specialty Suite","2024-05","2024","05",24,2024-05-01,"Silver","No"
"520",262,1134,1144,2022-02-10,350.54,"Specialty Suite","2022-02","2022","02",10,2022-02-01,"Silver","No"
"11151",5970,10213,10307,2023-10-16,298.77,"Premier","2023-10","2023","10",16,2023-10-01,"Silver","No"
"1475",779,14389,14534,2023-04-06,361.34,"Premier","2023-04","2023","04",6,2023-04-01,"Gold","Yes"
"8064",4342,9803,9895,2023-12-25,224.45,"Specialty Suite","2023-12","2023","12",25,2023-12-01,"Silver","No"
"5956",3188,3051,3080,2023-12-14,341.83,"Specialty Suite","2023-12","2023","12",14,2023-12-01,"Silver","No"
"2977",1570,7174,7242,2024-05-09,366.85,"Standard","2024-05","2024","05",9,2024-05-01,"Silver","No"
"2208",1161,2202,2220,2024-07-02,354.86,"Specialty Suite","2024-07","2024","07",2,2024-07-01,"Silver","No"
"7114",3833,362,365,2023-06-17,423.79,"Suite","2023-06","2023","06",17,2023-06-01,"Silver","Yes"
"312",159,10633,10735,2022-12-25,346.58,"Specialty Suite","2022-12","2022","12",25,2022-12-01,"Gold","Yes"
"11671",6235,6941,7006,2022-02-14,319.19,"Premier","2022-02","2022","02",14,2022-02-01,"Silver","No"
"11162",5973,6574,6635,2024-03-27,482.83,"Specialty Suite","2024-03","2024","03",27,2024-03-01,"Silver","No"
"7592",4071,9313,9401,2022-04-15,360.37,"Premier","2022-04","2022","04",15,2022-04-01,"Silver","Yes"
"11829",6322,14339,14483,2023-06-01,300.05,"Premier","2023-06","2023","06",1,2023-06-01,"Silver","No"
"5572",2957,324,327,2022-09-21,363.22,"Specialty Suite","2022-09","2022","09",21,2022-09-01,"Silver","No"
"14718",7923,1747,1759,2023-12-05,214.76,"Specialty Suite","2023-12","2023","12",5,2023-12-01,"Bronze","No"
"1563",834,11466,11582,2023-12-19,326.17,"Specialty Suite","2023-12","2023","12",19,2023-12-01,"Silver","No"
"6171",3306,11208,11320,2022-12-30,458.68,"Specialty Suite","2022-12","2022","12",30,2022-12-01,"Silver","No"
"10580",5675,14503,14649,2023-10-29,395.15,"Specialty Suite","2023-10","2023","10",29,2023-10-01,"Silver","No"
"896",475,2004,2019,2023-01-07,492.2,"Suite","2023-01","2023","01",7,2023-01-01,"Silver","Yes"
"3451",1825,53,53,2023-11-21,383.06,"Premier","2023-11","2023","11",21,2023-11-01,"Bronze","No"
"14620",7867,4801,4842,2022-11-26,443.22,"Premier","2022-11","2022","11",26,2022-11-01,"Bronze","No"
"12106",6478,2939,2967,2022-09-07,207.94,"Specialty Suite","2022-09","2022","09",7,2022-09-01,"Bronze","No"
"4549",2407,2711,2738,2023-04-06,358.98,"Premier","2023-04","2023","04",6,2023-04-01,"Bronze","No"
"14245",7657,8815,8900,2024-03-24,356.28,"Standard","2024-03","2024","03",24,2024-03-01,"Bronze","No"
"1211",640,1801,1814,2024-05-21,316.19,"Premier","2024-05","2024","05",21,2024-05-01,"Silver","No"
"4703",2483,14427,14573,2024-03-08,370.72,"Premier","2024-03","2024","03",8,2024-03-01,"Silver","No"
"13344",7161,11494,11610,2022-03-03,524.27,"Specialty Suite","2022-03","2022","03",3,2022-03-01,"Silver","No"
"3689",1949,2456,2479,2022-12-15,354.94,"Premier","2022-12","2022","12",15,2022-12-01,"Silver","No"
"12676",6810,5881,5933,2022-08-27,422.76,"Specialty Suite","2022-08","2022","08",27,2022-08-01,"Silver","No"
"12333",6612,7185,7253,2022-01-11,434.27,"Specialty Suite","2022-01","2022","01",11,2022-01-01,"Gold","Yes"
"4036",2136,5375,5422,2022-01-03,250.51,"Standard","2022-01","2022","01",3,2022-01-01,"Silver","No"
"4496",2380,9080,9168,2023-10-21,296.65,"Standard","2023-10","2023","10",21,2023-10-01,"Silver","No"
"14251",7659,7167,7235,2022-02-09,275.85,"Premier","2022-02","2022","02",9,2022-02-01,"Silver","No"
"13214",7098,13560,13695,2022-07-04,436,"Premier","2022-07","2022","07",4,2022-07-01,"Gold","Yes"
"1462",773,12255,12376,2024-04-15,443.78,"Specialty Suite","2024-04","2024","04",15,2024-04-01,"Silver","No"
"389",190,438,441,2022-04-13,334.21,"Premier","2022-04","2022","04",13,2022-04-01,"Bronze","No"
"7806",4194,1619,1629,2023-06-14,341.13,"Specialty Suite","2023-06","2023","06",14,2023-06-01,"Silver","No"
"6873",3686,1379,1389,2023-12-25,365.3,"Premier","2023-12","2023","12",25,2023-12-01,"Silver","No"
"3367",1784,2582,2607,2023-09-20,349.06,"Premier","2023-09","2023","09",20,2023-09-01,"Silver","No"
"8871",4761,462,465,2022-05-27,388.8,"Standard","2022-05","2022","05",27,2022-05-01,"Silver","No"
"7834",4209,4561,4601,2022-01-28,329.86,"Premier","2022-01","2022","01",28,2022-01-01,"Silver","No"
"12112",6484,14141,14284,2022-12-07,321.43,"Suite","2022-12","2022","12",7,2022-12-01,"Silver","No"
"13818",7422,8577,8659,2023-05-03,418.79,"Suite","2023-05","2023","05",3,2023-05-01,"Bronze","No"
"164",82,13433,13567,2023-10-18,302.99,"Specialty Suite","2023-10","2023","10",18,2023-10-01,"Silver","No"
"5532",2940,10678,10781,2022-01-28,374.69,"Standard","2022-01","2022","01",28,2022-01-01,"Silver","No"
"13944",7491,11872,11989,2022-10-28,333.62,"Standard","2022-10","2022","10",28,2022-10-01,"Bronze","No"
"13600",7301,11334,11450,2023-11-24,244.35,"Specialty Suite","2023-11","2023","11",24,2023-11-01,"Silver","No"
"12384",6638,4196,4233,2023-09-30,391.75,"Specialty Suite","2023-09","2023","09",30,2023-09-01,"Silver","Yes"
"4576",2420,12108,12227,2023-11-20,397.71,"Specialty Suite","2023-11","2023","11",20,2023-11-01,"Gold","Yes"
"6685",3599,930,937,2024-06-29,398.9,"Standard","2024-06","2024","06",29,2024-06-01,"Silver","No"
"11345",6065,7787,7862,2022-06-03,260.1,"Specialty Suite","2022-06","2022","06",3,2022-06-01,"Gold","Yes"
"5925",3164,11849,11966,2023-02-15,334.88,"Specialty Suite","2023-02","2023","02",15,2023-02-01,"Bronze","No"
"4789",2529,646,651,2023-04-21,312,"Premier","2023-04","2023","04",21,2023-04-01,"Silver","No"
"10050",5409,5909,5962,2022-06-15,418.93,"Suite","2022-06","2022","06",15,2022-06-01,"Silver","Yes"
"11659",6228,7717,7788,2023-09-28,363.93,"Premier","2023-09","2023","09",28,2023-09-01,"Bronze","No"
"13376",7182,8743,8826,2024-05-14,354.65,"Specialty Suite","2024-05","2024","05",14,2024-05-01,"Silver","No"
"6658",3585,12604,12731,2024-03-22,315.52,"Premier","2024-03","2024","03",22,2024-03-01,"Silver","No"
"8328",4485,9422,9510,2022-03-15,269.43,"Premier","2022-03","2022","03",15,2022-03-01,"Silver","No"
"3183",1682,13109,13240,2022-08-15,368.95,"Premier","2022-08","2022","08",15,2022-08-01,"Bronze","No"
"10762",5764,5838,5890,2022-10-31,320.94,"Premier","2022-10","2022","10",31,2022-10-01,"Gold","Yes"
"8702",4666,1036,1045,2022-01-29,320.37,"Premier","2022-01","2022","01",29,2022-01-01,"Silver","No"
"5107",2700,3753,3787,2023-07-14,401.58,"Suite","2023-07","2023","07",14,2023-07-01,"Silver","No"
"5108",2702,10604,10706,2023-11-04,310.38,"Specialty Suite","2023-11","2023","11",4,2023-11-01,"Bronze","No"
"4686",2476,12985,13115,2023-03-19,357.45,"Standard","2023-03","2023","03",19,2023-03-01,"Silver","No"
"7983",4298,4145,4182,2024-01-30,397.14,"Premier","2024-01","2024","01",30,2024-01-01,"Silver","No"
"1840",973,2531,2554,2023-03-23,377.34,"Premier","2023-03","2023","03",23,2023-03-01,"Silver","No"
"8041",4332,9074,9161,2023-04-02,242.34,"Specialty Suite","2023-04","2023","04",2,2023-04-01,"Bronze","No"
"1482",783,4576,4616,2022-06-01,449.21,"Specialty Suite","2022-06","2022","06",1,2022-06-01,"Bronze","No"
"10823",5791,14734,14883,2023-06-26,345.78,"Premier","2023-06","2023","06",26,2023-06-01,"Silver","No"
"9630",5173,5285,5332,2023-04-08,301.78,"Premier","2023-04","2023","04",8,2023-04-01,"Silver","No"
"5854",3119,5828,5880,2023-11-19,322.06,"Suite","2023-11","2023","11",19,2023-11-01,"Bronze","No"
"7603",4076,4870,4911,2023-08-13,379,"Premier","2023-08","2023","08",13,2023-08-01,"Silver","Yes"
"8668",4649,14310,14453,2024-06-03,332.83,"Standard","2024-06","2024","06",3,2024-06-01,"Silver","No"
"30",16,649,654,2023-03-31,387.2,"Specialty Suite","2023-03","2023","03",31,2023-03-01,"Silver","No"
"284",148,14704,14853,2023-09-01,357.13,"Suite","2023-09","2023","09",1,2023-09-01,"Silver","No"
"14051",7555,11867,11984,2023-07-03,400.86,"Premier","2023-07","2023","07",3,2023-07-01,"Silver","No"
"4126",2180,10784,10888,2024-05-01,419.64,"Specialty Suite","2024-05","2024","05",1,2024-05-01,"Silver","No"
"3506",1852,7331,7399,2024-07-27,406.94,"Suite","2024-07","2024","07",27,2024-07-01,"Silver","Yes"
"1337",714,2647,2672,2024-03-14,386.24,"Premier","2024-03","2024","03",14,2024-03-01,"Bronze","No"
"5686",3022,1910,1923,2022-02-19,484.35,"Suite","2022-02","2022","02",19,2022-02-01,"Silver","No"
"8224",4432,3658,3690,2024-02-02,350.78,"Standard","2024-02","2024","02",2,2024-02-01,"Silver","No"
"13378",7183,10968,11075,2023-01-19,514.37,"Suite","2023-01","2023","01",19,2023-01-01,"Silver","No"
"8983",4820,12854,12983,2023-03-24,472.09,"Suite","2023-03","2023","03",24,2023-03-01,"Gold","Yes"
"2687",1423,3403,3433,2022-07-26,434.63,"Specialty Suite","2022-07","2022","07",26,2022-07-01,"Silver","No"
"14783",7957,5056,5097,2023-09-05,434.66,"Suite","2023-09","2023","09",5,2023-09-01,"Silver","No"
"13064",7015,12269,12390,2022-01-23,392,"Standard","2022-01","2022","01",23,2022-01-01,"Bronze","No"
"1078",567,4222,4259,2024-06-03,477.28,"Suite","2024-06","2024","06",3,2024-06-01,"Silver","No"
"9779",5250,2881,2908,2022-10-23,368.83,"Specialty Suite","2022-10","2022","10",23,2022-10-01,"Silver","Yes"
"541",276,10611,10713,2022-01-20,458.41,"Specialty Suite","2022-01","2022","01",20,2022-01-01,"Silver","No"
"5043",2657,6650,6711,2023-03-14,267.96,"Suite","2023-03","2023","03",14,2023-03-01,"Silver","No"
"642",331,3041,3070,2022-11-01,339.34,"Premier","2022-11","2022","11",1,2022-11-01,"Bronze","No"
"7623",4089,1599,1609,2022-12-09,267.07,"Suite","2022-12","2022","12",9,2022-12-01,"Silver","No"
"11076",5929,13653,13789,2023-03-06,336.05,"Premier","2023-03","2023","03",6,2023-03-01,"Silver","No"
"9970",5366,5291,5338,2024-07-02,376.23,"Suite","2024-07","2024","07",2,2024-07-01,"Silver","No"
"12336",6612,2076,2092,2022-01-22,432.93,"Suite","2022-01","2022","01",22,2022-01-01,"Gold","Yes"
"11053",5913,764,770,2022-09-23,398.95,"Specialty Suite","2022-09","2022","09",23,2022-09-01,"Silver","No"
"7046",3782,2099,2117,2022-04-08,279.81,"Specialty Suite","2022-04","2022","04",8,2022-04-01,"Bronze","No"
"4956",2619,2189,2207,2020-04-27,349.27,"Standard","2020-04","2020","04",20,2020-04-01,"Silver","No"
"2526",1331,6158,6213,2024-01-26,393.9,"Standard","2024-01","2024","01",26,2024-01-01,"Silver","No"
"5504",2927,8728,8811,2023-12-15,395.61,"Specialty Suite","2023-12","2023","12",15,2023-12-01,"Silver","Yes"
"13747",7373,7008,7074,2022-12-18,359.6,"Suite","2022-12","2022","12",18,2022-12-01,"Silver","No"
"9026",4839,11572,11688,2023-11-22,301.01,"Standard","2023-11","2023","11",22,2023-11-01,"Silver","No"
"9969",5365,5389,5437,2022-06-11,257.43,"Premier","2022-06","2022","06",11,2022-06-01,"Silver","No"
"13680",7341,5333,5380,2023-05-04,357.88,"Specialty Suite","2023-05","2023","05",4,2023-05-01,"Silver","No"
"6008",3215,12887,13016,2022-07-05,357.67,"Premier","2022-07","2022","07",5,2022-07-01,"Bronze","No"
"12807",6888,10190,10284,2023-01-06,412.09,"Specialty Suite","2023-01","2023","01",6,2023-01-01,"Silver","No"
"14630",7871,14667,14815,2022-08-21,282.6,"Premier","2022-08","2022","08",21,2022-08-01,"Silver","No"
"6827",3668,8138,8214,2022-05-02,419.78,"Presidential","2022-05","2022","05",2,2022-05-01,"Silver","No"
"840",439,5495,5545,2022-06-17,391.6,"Specialty Suite","2022-06","2022","06",17,2022-06-01,"Silver","No"
"13548",7268,11844,11961,2022-11-21,270.58,"Premier","2022-11","2022","11",21,2022-11-01,"Silver","No"
"3037",1602,6761,6824,2023-05-02,348.71,"Specialty Suite","2023-05","2023","05",2,2023-05-01,"Silver","No"
"8360",4498,10757,10861,2022-02-09,239.68,"Specialty Suite","2022-02","2022","02",9,2022-02-01,"Silver","Yes"
"485",238,6258,6313,2022-03-30,417.87,"Suite","2022-03","2022","03",30,2022-03-01,"Silver","No"
"13713",7356,13956,14096,2022-02-15,289.34,"Standard","2022-02","2022","02",15,2022-02-01,"Silver","Yes"
"9695",5210,9479,9567,2023-03-09,289.33,"Standard","2023-03","2023","03",9,2023-03-01,"Bronze","No"
"7886",4240,2536,2559,2022-07-07,413.35,"Specialty Suite","2022-07","2022","07",7,2022-07-01,"Silver","Yes"
"7928",4270,1374,1384,2022-09-28,307.29,"Specialty Suite","2022-09","2022","09",28,2022-09-01,"Silver","Yes"
"4264",2254,889,896,2024-05-13,203.93,"Standard","2024-05","2024","05",13,2024-05-01,"Silver","No"
"7820",4204,8689,8771,2023-07-07,229.22,"Standard","2023-07","2023","07",7,2023-07-01,"Silver","Yes"
"9010",4834,12243,12364,2022-11-08,294.7,"Standard","2022-11","2022","11",8,2022-11-01,"Silver","No"
"13940",7487,2735,2762,2023-03-23,356.71,"Specialty Suite","2023-03","2023","03",23,2023-03-01,"Silver","No"
"9100",4881,4306,4343,2022-05-11,297.91,"Specialty Suite","2022-05","2022","05",11,2022-05-01,"Silver","No"
"7388",3970,3141,3170,2022-07-22,370.12,"Premier","2022-07","2022","07",22,2022-07-01,"Silver","No"
"7333",3944,6886,6950,2022-06-12,496.94,"Premier","2022-06","2022","06",12,2022-06-01,"Silver","No"
"5947",3186,10811,10915,2022-05-22,341.94,"Standard","2022-05","2022","05",22,2022-05-01,"Silver","No"
"1970",1041,3437,3467,2024-06-14,379.45,"Standard","2024-06","2024","06",14,2024-06-01,"Silver","No"
"13580",7289,382,385,2020-10-22,393.54,"Specialty Suite","2020-10","2020","10",20,2020-10-01,"Silver","No"
"12330",6611,7060,7127,2023-02-28,511.28,"Specialty Suite","2023-02","2023","02",28,2023-02-01,"Silver","No"
"5819",3091,1921,1934,2023-03-13,467.64,"Suite","2023-03","2023","03",13,2023-03-01,"Silver","No"
"1346",719,6129,6184,2023-12-17,257.2,"Premier","2023-12","2023","12",17,2023-12-01,"Silver","No"
"7655",4110,5480,5530,2023-01-30,468.99,"Suite","2023-01","2023","01",30,2023-01-01,"Silver","No"
"5953",3188,4813,4854,2023-11-14,417.44,"Specialty Suite","2023-11","2023","11",14,2023-11-01,"Silver","No"
"1454",770,6351,6409,2022-11-02,323.58,"Premier","2022-11","2022","11",2,2022-11-01,"Silver","No"
"14312",7693,2453,2476,2022-02-22,484.39,"Standard","2022-02","2022","02",22,2022-02-01,"Silver","Yes"
"8840",4742,7636,7706,2024-05-29,475.23,"Suite","2024-05","2024","05",29,2024-05-01,"Bronze","No"
"7458",3999,11149,11260,2022-05-04,312.28,"Premier","2022-05","2022","05",4,2022-05-01,"Silver","No"
"12820",6898,14443,14589,2022-01-05,373.91,"Specialty Suite","2022-01","2022","01",5,2022-01-01,"Bronze","No"
"3005",1587,1113,1123,2022-12-16,304.78,"Standard","2022-12","2022","12",16,2022-12-01,"Silver","No"
"13096",7033,253,255,2023-11-21,476.47,"Standard","2023-11","2023","11",21,2023-11-01,"Silver","Yes"
"13677",7339,13274,13407,2022-05-08,303.42,"Specialty Suite","2022-05","2022","05",8,2022-05-01,"Bronze","No"
"7745",4160,8453,8533,2022-02-25,415.51,"Specialty Suite","2022-02","2022","02",25,2022-02-01,"Silver","Yes"
"995",525,13337,13471,2023-04-13,289.34,"Standard","2023-04","2023","04",13,2023-04-01,"Silver","No"
"13877",7451,8614,8696,2024-07-09,359.54,"Premier","2024-07","2024","07",9,2024-07-01,"Gold","Yes"
"13833",7430,13592,13727,2023-01-08,356.77,"Standard","2023-01","2023","01",8,2023-01-01,"Gold","Yes"
"2099",1105,4481,4520,2024-01-20,327.55,"Premier","2024-01","2024","01",20,2024-01-01,"Bronze","No"
"7600",4074,4902,4943,2023-09-27,422.28,"Suite","2023-09","2023","09",27,2023-09-01,"Silver","No"
"4970",2625,5016,5057,2022-11-10,349.15,"Specialty Suite","2022-11","2022","11",10,2022-11-01,"Silver","No"
"10138",5447,916,923,2024-01-06,425.73,"Suite","2024-01","2024","01",6,2024-01-01,"Silver","No"
"11666",6232,2328,2349,2023-02-25,300,"Specialty Suite","2023-02","2023","02",25,2023-02-01,"Bronze","No"
"8676",4653,8250,8326,2022-05-30,395.41,"Specialty Suite","2022-05","2022","05",30,2022-05-01,"Silver","No"
"12083",6465,9355,9443,2022-12-16,420.41,"Suite","2022-12","2022","12",16,2022-12-01,"Silver","No"
"1776",945,620,625,2023-05-03,294.87,"Premier","2023-05","2023","05",3,2023-05-01,"Silver","No"
"9565",5135,2534,2557,2022-07-30,310.85,"Specialty Suite","2022-07","2022","07",30,2022-07-01,"Silver","No"
"1804",958,10378,10478,2023-04-23,366.49,"Specialty Suite","2023-04","2023","04",23,2023-04-01,"Silver","No"
"6566",3534,5910,5963,2023-02-16,404.94,"Specialty Suite","2023-02","2023","02",16,2023-02-01,"Silver","Yes"
"5163",2728,9281,9369,2022-01-16,336.47,"Specialty Suite","2022-01","2022","01",16,2022-01-01,"Gold","Yes"
"10844",5803,3536,3566,2023-03-02,391.22,"Specialty Suite","2023-03","2023","03",2,2023-03-01,"Silver","No"
"7346",3949,5081,5124,2023-01-29,396.68,"Standard","2023-01","2023","01",29,2023-01-01,"Silver","No"
"13860",7440,9829,9921,2023-03-28,317.27,"Suite","2023-03","2023","03",28,2023-03-01,"Silver","No"
"95",48,8770,8853,2023-05-06,346.99,"Premier","2023-05","2023","05",6,2023-05-01,"Silver","No"
"10937",5853,3775,3809,2024-03-17,291.77,"Standard","2024-03","2024","03",17,2024-03-01,"Silver","No"
"2641",1394,10138,10232,2022-07-26,317.69,"Premier","2022-07","2022","07",26,2022-07-01,"Silver","Yes"
"12031",6438,9979,10073,2023-08-23,367.26,"Specialty Suite","2023-08","2023","08",23,2023-08-01,"Silver","Yes"
"11340",6065,9738,9828,2024-07-26,455.13,"Suite","2024-07","2024","07",26,2024-07-01,"Gold","Yes"
"3366",1784,8442,8522,2023-06-23,555.83,"Standard","2023-06","2023","06",23,2023-06-01,"Silver","No"
"11263",6021,2116,2134,2020-03-02,461.33,"Premier","2020-03","2020","03",20,2020-03-01,"Bronze","No"
"12860",6918,7569,7638,2022-07-08,300.55,"Standard","2022-07","2022","07",8,2022-07-01,"Silver","No"
"8576",4604,11784,11900,2022-02-16,173.02,"Premier","2022-02","2022","02",16,2022-02-01,"Silver","Yes"
"9350",5022,9096,9184,2022-07-18,431.59,"Suite","2022-07","2022","07",18,2022-07-01,"Silver","No"
"2644",1395,5999,6053,2023-06-14,395.49,"Standard","2023-06","2023","06",14,2023-06-01,"Bronze","No"
"7392",3971,8241,8317,2022-01-26,491.36,"Premier","2022-01","2022","01",26,2022-01-01,"Bronze","No"
"4855",2563,14134,14277,2024-03-24,348.64,"Premier","2024-03","2024","03",24,2024-03-01,"Silver","No"
"1176",622,12198,12317,2022-12-27,477.52,"Suite","2022-12","2022","12",27,2022-12-01,"Bronze","No"
"11496",6143,8298,8375,2024-07-26,231.17,"Standard","2024-07","2024","07",26,2024-07-01,"Silver","No"
"6117",3277,6022,6076,2022-04-27,394.12,"Specialty Suite","2022-04","2022","04",27,2022-04-01,"Bronze","No"
"11337",6063,1686,1697,2022-06-03,367.52,"Specialty Suite","2022-06","2022","06",3,2022-06-01,"Silver","No"
"3392",1796,10201,10295,2023-06-07,379.89,"Specialty Suite","2023-06","2023","06",7,2023-06-01,"Silver","No"
"10960",5862,3828,3862,2022-07-10,308.34,"Specialty Suite","2022-07","2022","07",10,2022-07-01,"Gold","Yes"
"4477",2372,12361,12483,2023-10-24,411.84,"Specialty Suite","2023-10","2023","10",24,2023-10-01,"Silver","No"
"7150",3851,8552,8634,2022-11-11,370.54,"Premier","2022-11","2022","11",11,2022-11-01,"Gold","Yes"
"13899",7462,14709,14858,2023-07-16,349.63,"Premier","2023-07","2023","07",16,2023-07-01,"Silver","No"
"7157",3854,4269,4306,2022-02-21,355.15,"Standard","2022-02","2022","02",21,2022-02-01,"Bronze","No"
"2327",1230,6652,6713,2023-03-20,447.64,"Suite","2023-03","2023","03",20,2023-03-01,"Silver","Yes"
"2761",1468,13767,13903,2022-11-13,235.19,"Premier","2022-11","2022","11",13,2022-11-01,"Silver","No"
"1348",721,6942,7007,2023-09-17,310.01,"Premier","2023-09","2023","09",17,2023-09-01,"Silver","No"
"8425",4528,11792,11908,2023-05-17,328.9,"Specialty Suite","2023-05","2023","05",17,2023-05-01,"Silver","No"
"12219",6547,3366,3396,2022-01-24,435.67,"Specialty Suite","2022-01","2022","01",24,2022-01-01,"Silver","No"
"11491",6141,13627,13763,2023-03-09,315.08,"Specialty Suite","2023-03","2023","03",9,2023-03-01,"Bronze","No"
"132",69,12703,12831,2023-07-20,344.55,"Premier","2023-07","2023","07",20,2023-07-01,"Bronze","No"
"14742",7936,867,874,2022-06-17,390.63,"Specialty Suite","2022-06","2022","06",17,2022-06-01,"Silver","No"
"8011",4313,8404,8483,2022-07-13,412.52,"Specialty Suite","2022-07","2022","07",13,2022-07-01,"Silver","No"
"11562",6178,3826,3860,2024-07-03,312.72,"Premier","2024-07","2024","07",3,2024-07-01,"Silver","No"
"10777",5770,8976,9062,2022-07-06,193.77,"Premier","2022-07","2022","07",6,2022-07-01,"Silver","No"
"5033",2655,2454,2477,2023-10-30,453.05,"Specialty Suite","2023-10","2023","10",30,2023-10-01,"Silver","No"
